id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
383,588,1,0,12,0,Other,Residential Cleaning,Cleaning,3,3,72,174,12,176,3,0,0,15,22,1,,2,27,7,2,100.0,0.414,6.0,0.409,2.417,14.5,0.989,0.167,0.069,0.068,2.444,1.011,14.667,27,1,false,Organic Search,organic(google),"",6,32,,true,false,false,true,false,48.0,jobber_basic_subscription_39,false,true
384,303,,117,117,222,United States,Window Washing,Cleaning,0,0,0,184,4,9,0,0,0,13,27,0,,52,3,12,6,0.0,0.0,0.0,0.0,0.0,46.0,20.444,0.0,0.022,0.444,0.0,0.049,2.25,5,7,false,Referral,linked_by(windowcleaningresource.com),"",,2,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
163,347,64,64,7,123,United States,Residential Cleaning,Cleaning,18,0,207,158,140,1,2,0,1,8,27,0,8,52,3,1,0,0.0,1.31,1.479,207.0,0.763,1.129,158.0,0.676,0.886,140.0,0.005,0.006,0.007,151,7,false,Direct,direct,"",,26,,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,false
146,167,0,0,0,41,United States,Carpet Cleaning,Cleaning,0,0,286,63,141,1,1,0,0,12,21,0,,52,1,1,0,0.0,4.54,2.028,286.0,0.22,0.447,63.0,0.493,2.238,141.0,0.003,0.016,0.007,63,0,false,Paid Search,campaign(adwords),"",67,0,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,false
385,153,126,127,59,,Canada,Lawn Care & Lawn Maintenance,Green Industry,2,1,15,15,33,0,0,0,0,7,15,0,,2,0,6,4,50.0,1.0,0.455,0.0,1.0,0.455,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0,1,false,Paid Search,campaign(adwords),"",151,59,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
386,407,167,60,41,60,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,30,41,198,17,5,0,0,12,29,1,,52,4,5,4,0.0,0.732,0.152,1.765,1.367,0.207,2.412,6.6,4.829,11.647,0.567,0.415,0.086,182,1,false,Paid Search,campaign(adwords),"",152,1,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,true
387,244,43,43,,159,United States,Lawn Care & Lawn Maintenance,Green Industry,4,3,1240,565,0,1,1,0,1,12,25,0,,32,0,15,9,75.0,2.195,0.0,1240.0,0.456,0.0,565.0,0.0,0.0,0.0,0.001,0.002,0.0,147,7,false,Paid Listing,campaign(capterra|capterra_landscape),"",154,,,true,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
388,278,70,70,70,,United States,Other,Other,3,1,2,5,3,0,0,0,0,11,18,0,,32,0,1,0,33.33333333333333,0.4,0.667,0.0,2.5,1.667,0.0,1.5,0.6,0.0,0.0,0.0,0.0,22,26,false,Organic Search,organic(google),"",70,35,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
389,91,42,43,42,,United States,Pest Control,Other,0,0,7,594,7,0,0,0,1,7,14,0,,32,0,4,2,0.0,0.012,1.0,0.0,84.857,84.857,0.0,1.0,0.012,0.0,0.0,0.0,0.0,28,31,false,Direct,direct,"",91,42,,true,true,true,true,true,0.0,jobber_basic_subscription_39,false,false
390,227,48,77,15,77,United States,Residential Cleaning,Cleaning,8,3,119,48,3,9,0,0,1,7,19,0,,52,4,0,0,37.5,2.479,39.667,13.222,0.403,16.0,5.333,0.025,0.063,0.333,0.076,0.188,3.0,123,1,false,Organic Search,organic(google),"",15,,,true,false,true,true,false,53.0,jobber_basic_subscription_39,false,true
391,113,19,21,19,14,United States,Roofing Service,Other,2,1,5,15,6,15,4,0,0,11,14,0,,2,7,1,0,50.0,0.333,0.833,0.333,3.0,2.5,1.0,1.2,0.4,0.4,3.0,1.0,2.5,7,15,false,Organic Search,organic(yahoo),30,,,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,true
