id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,year,month,renewed
648,536,256,154,4,133,Other,Residential Cleaning,Cleaning,4,0,95,110,423,43,0,0,0,10,34,0,nan,2,20,3,0,0,0.864,0.225,2.209,1.158,0.26,2.558,4.453,3.845,9.837,0.453,0.391,0.102,20,4,FALSE,Direct,direct,60,nan,4,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,8,TRUE
1290,785,0,4,2,4,United States,Plumbing,Trade,14,10,2657,3762,2721,201,3,27,0,35,94,1,nan,7,32,10,0,71.42857143,0.706,0.976,13.219,1.416,1.383,18.716,1.024,0.723,13.537,0.076,0.053,0.074,32,0,FALSE,Intuit,campaign(intuit_appcenter|try_buy),,3,1,5,TRUE,FALSE,TRUE,FALSE,FALSE,94,jobber_basic_subscription_39,FALSE,2016,4,TRUE
2274,318,5,2,297,2,United States,Pool and Spa Service,Other,4,3,932,823,3,848,2,0,0,9,28,0,nan,61,43,1,0,75,1.132,310.667,1.099,0.883,274.333,0.971,0.003,0.004,0.004,0.91,1.03,282.667,264,2,FALSE,Internal,linked_by(secure.getjobber.com),70,nan,nan,nan,TRUE,TRUE,FALSE,TRUE,FALSE,71,jobber_basic_subscription_39,FALSE,2016,2,TRUE
2809,620,1,10,1,10,Other,Pressure Washing Service,Cleaning,2,2,422,153,413,69,1,0,0,8,36,0,10,61,42,4,0,100,2.758,1.022,6.116,0.363,0.37,2.217,0.979,2.699,5.986,0.164,0.451,0.167,550,6,FALSE,Paid Search,campaign(adwords),70,288,1,nan,FALSE,TRUE,FALSE,FALSE,FALSE,48,jobber_basic_subscription_39,FALSE,2016,6,TRUE
329,797,91,98,91,98,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,7,22,26,19,7,0,0,13,31,1,nan,61,43,7,5,0,0.318,0.269,0.368,3.143,0.846,1.158,3.714,1.182,1.368,2.714,0.864,0.731,170,37,FALSE,Direct,direct,,nan,84,nan,FALSE,TRUE,FALSE,FALSE,FALSE,32,base_plan_usd,FALSE,2014,11,TRUE
2577,1547,4,7,4,7,United States,Lawn Care & Lawn Maintenance,Green Industry,2,0,353,166,1113,97,2,2,0,12,69,1,nan,7,17,10,8,0,2.127,0.317,3.639,0.47,0.149,1.711,3.153,6.705,11.474,0.275,0.584,0.087,17,4,FALSE,Referral,linked_by(lawnsite.com),90,396,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,34,base_plan_usd,FALSE,2016,6,TRUE
2884,225,9,14,210,210,United States,Other,Other,4,4,169,134,1,1,1,7,0,9,25,0,nan,61,43,1,0,100,1.261,169,169,0.793,134,134,0.006,0.007,1,0.006,0.007,1,60,4,FALSE,Intuit,campaign(intuit_appcenter|try_buy),20,4,nan,nan,TRUE,TRUE,TRUE,TRUE,FALSE,95,monthly_59_basicpro,FALSE,2016,6,FALSE
280,642,30,104,148,399,Other,Residential Cleaning,Cleaning,78,6,31227,1922,16183,5494,0,0,0,6,37,0,nan,61,42,3,0,7.692307692,16.247,1.93,5.684,0.062,0.119,0.35,0.518,8.42,2.946,0.176,2.858,0.339,531,30,FALSE,Direct,direct,,371,148,nan,TRUE,TRUE,TRUE,TRUE,FALSE,84,jobber_basic_subscription_39,FALSE,2015,10,FALSE
1555,511,3,98,7,77,Other,Commercial Cleaning,Cleaning,6,6,523,134,1488,48,0,0,0,39,61,1,nan,61,42,4,0,100,3.903,0.351,10.896,0.256,0.09,2.792,2.845,11.104,31,0.092,0.358,0.032,399,8,FALSE,Unknown,-,,511,6,120,FALSE,TRUE,TRUE,TRUE,FALSE,53,jobber_basic_subscription_39,FALSE,2015,10,TRUE
209,212,3,65,4,65,Other,Lawn Care & Lawn Maintenance,Green Industry,2,0,38,21,79,4,1,0,1,16,22,0,nan,61,42,0,0,0,1.81,0.481,9.5,0.553,0.266,5.25,2.079,3.762,19.75,0.105,0.19,0.051,50,3,TRUE,Organic Search,organic(google),,3,10,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,10,TRUE
422,763,3,41,3,41,United States,Pressure Washing Service,Cleaning,9,5,296,795,304,205,3,1,0,16,53,0,nan,61,43,4,1,55.55555556,0.372,0.974,1.444,2.686,2.615,3.878,1.027,0.382,1.483,0.693,0.258,0.674,191,4,FALSE,Organic Search,organic(google),110,87,4,nan,TRUE,FALSE,TRUE,TRUE,FALSE,0,jobber_basic_subscription_39,FALSE,2016,2,TRUE
827,194,2,2,2,3,Other,Lawn Care & Lawn Maintenance,Green Industry,3,2,207,222,214,12,2,0,0,11,23,0,nan,52,28,6,4,66.66666667,0.932,0.967,17.25,1.072,1.037,18.5,1.034,0.964,17.833,0.058,0.054,0.056,108,5,FALSE,Paid Listing,campaign(capterra|capterra_landscape),60,20,2,nan,FALSE,FALSE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,3,TRUE
1461,509,74,13,17,13,United States,Lawn Care & Lawn Maintenance,Green Industry,17,3,65,138,113,138,0,0,0,5,28,1,nan,61,43,7,4,17.64705882,0.471,0.575,0.471,2.123,1.221,1,1.738,0.819,0.819,2.123,1,1.221,393,3,FALSE,Paid Search,campaign(adwords),,158,93,nan,TRUE,TRUE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2015,8,TRUE
2102,131,1,8,1,9,United States,Pool and Spa Service,Other,15,6,192,32,123,6,0,2,0,2,23,0,nan,61,39,2,1,40,6,1.561,32,0.167,0.26,5.333,0.641,3.844,20.5,0.031,0.188,0.049,129,3,FALSE,Direct,direct,70,91,10,nan,TRUE,FALSE,FALSE,TRUE,FALSE,77,monthly_59_basicpro,FALSE,2016,4,FALSE
1900,378,58,58,28,58,United States,Lawn Care & Lawn Maintenance,Green Industry,4,4,41,42,78,11,1,2,0,7,24,0,nan,54,27,5,3,100,0.976,0.526,3.727,1.024,0.538,3.818,1.902,1.857,7.091,0.268,0.262,0.141,110,2,FALSE,Paid Listing,campaign(capterra|capterra_landscape),100,135,15,15,TRUE,TRUE,FALSE,TRUE,FALSE,67,jobber_basic_subscription_39,FALSE,2016,1,FALSE
859,349,nan,130,124,nan,United States,Marketing/Signs,Bad Fit,6,6,0,40,7,0,3,0,0,8,24,0,nan,61,42,4,0,100,0,0,0,0,5.714,0,0,0.175,0,0,0,0,272,0,FALSE,Intuit,campaign(intuit_appcenter|try_buy),,0,116,nan,TRUE,FALSE,TRUE,FALSE,FALSE,71,jobber_basic_subscription_39,FALSE,2015,8,TRUE
1068,72,1,1,2,1,United States,Pressure Washing Service,Cleaning,1,0,44,45,36,50,4,0,0,8,15,0,nan,2,18,1,0,0,0.978,1.222,0.88,1.023,1.25,0.9,0.818,0.8,0.72,1.136,1.111,1.389,18,4,FALSE,Direct,direct,70,30,2,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,5,TRUE
3203,72,65,63,35,2,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,1,30,25,2,0,0,0,0,8,0,nan,61,42,4,3,0,0.033,0.04,0.5,30,1.2,15,25,0.833,12.5,2,0.067,0.08,nan,1,FALSE,Paid Search,campaign(bing|branded),90,64,22,22,FALSE,TRUE,FALSE,TRUE,FALSE,64,monthly_59_basicpro,FALSE,2016,8,TRUE
2815,399,0,0,3,0,Canada,Other,Other,8,5,33,115,21,70,2,2,0,5,19,2,nan,50,21,7,0,62.5,0.287,1.571,0.471,3.485,5.476,1.643,0.636,0.183,0.3,2.121,0.609,3.333,21,0,FALSE,Organic Search,organic(google),20,0,0,nan,TRUE,FALSE,FALSE,FALSE,FALSE,71,annual_39_basicpro,TRUE,2016,6,TRUE
335,226,nan,nan,nan,nan,United States,Carpet Cleaning,Cleaning,1,0,0,0,0,0,0,0,0,6,16,0,nan,61,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,42,FALSE,Unknown,-,,nan,nan,nan,FALSE,FALSE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2014,11,FALSE
1503,560,7,59,56,78,United States,Lawn Care & Lawn Maintenance,Green Industry,9,5,1098,375,1151,18,1,0,1,13,43,1,9,61,43,5,2,55.55555556,2.928,0.954,61,0.342,0.326,20.833,1.048,3.069,63.944,0.016,0.048,0.016,209,7,FALSE,Organic Search,organic(google),,44,36,43,TRUE,FALSE,FALSE,TRUE,FALSE,58,jobber_basic_subscription_39,FALSE,2015,9,TRUE
448,71,7,1,7,1,Other,Pool and Spa Service,Other,0,0,7,29,9,39,0,0,0,10,15,0,nan,2,12,2,2,0,0.241,0.778,0.179,4.143,3.222,0.744,1.286,0.31,0.231,5.571,1.345,4.333,12,1,FALSE,Paid Search,campaign(adwords),40,nan,5,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,12,FALSE
851,737,151,151,151,252,United States,Lawn Care & Lawn Maintenance,Green Industry,4,2,335,349,15,25,3,0,4,12,43,1,nan,61,41,4,3,50,0.96,22.333,13.4,1.042,23.267,13.96,0.045,0.043,0.6,0.075,0.072,1.667,256,47,FALSE,Referral,linked_by(lawnsite.com),,669,nan,nan,FALSE,FALSE,FALSE,TRUE,FALSE,38,base_plan_usd,FALSE,2015,3,FALSE
1394,741,194,220,205,204,United States,Painting,Other,1,0,53,50,65,53,1,0,0,4,35,1,nan,61,42,2,0,0,1.06,0.815,1,0.943,0.769,0.943,1.226,1.3,1.226,1,1.06,0.815,275,91,FALSE,Organic Search,organic(google),,581,387,nan,TRUE,TRUE,TRUE,FALSE,FALSE,29,base_plan_usd,FALSE,2015,8,FALSE
1986,560,97,124,174,nan,United States,HVAC,Trade,8,6,538,32,72,0,0,1,0,22,49,0,nan,8,0,2,0,75,16.813,7.472,0,0.059,0.444,0,0.134,2.25,0,0,0,0,5,0,FALSE,Organic Search,organic(google),30,203,312,nan,TRUE,FALSE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,12,FALSE
1985,322,84,16,16,119,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,91,74,167,26,1,0,0,7,25,0,8,61,42,4,3,0,1.23,0.545,3.5,0.813,0.443,2.846,1.835,2.257,6.423,0.286,0.351,0.156,115,16,FALSE,Paid Search,campaign(adwords),40,167,16,nan,TRUE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,12,FALSE
2081,42,nan,nan,nan,nan,Canada,Landscaping Contractor,Green Industry,1,1,0,0,0,0,2,0,0,6,12,0,nan,2,41,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,41,41,TRUE,Organic Search,organic(google),0,nan,nan,nan,FALSE,TRUE,FALSE,TRUE,FALSE,68,monthly_59_basicpro,FALSE,2016,1,FALSE
1611,499,12,55,5,77,United States,Lawn Care & Lawn Maintenance,Green Industry,6,3,283,50,368,24,1,0,0,17,41,1,nan,61,38,5,3,50,5.66,0.769,11.792,0.177,0.136,2.083,1.3,7.36,15.333,0.085,0.48,0.065,344,3,FALSE,Organic Search,organic(google),,23,3,nan,TRUE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,9,TRUE
2856,682,326,96,328,641,United States,Roofing Service,Other,7,3,92,4036,71,8,3,0,0,11,40,0,nan,61,43,85,13,42.85714286,0.023,1.296,11.5,43.87,56.845,504.5,0.772,0.018,8.875,0.087,0.002,0.113,614,74,TRUE,Organic Search,organic(google),,169,328,371,FALSE,TRUE,TRUE,FALSE,FALSE,48,jobber_basic_subscription_39,FALSE,2016,6,FALSE
2303,104,nan,nan,nan,nan,United States,Other,Other,4,0,0,0,0,0,1,0,0,1,9,0,nan,61,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,FALSE,Organic Search,organic(google),0,nan,nan,nan,FALSE,TRUE,FALSE,TRUE,FALSE,104,monthly_59_basicpro,FALSE,2016,2,FALSE
308,177,2,2,2,10,United States,Residential Cleaning,Cleaning,29,4,202,143,273,14,2,0,0,11,19,0,nan,61,42,1,0,13.79310345,1.413,0.74,14.429,0.708,0.524,10.214,1.351,1.909,19.5,0.069,0.098,0.051,47,6,FALSE,Unknown,-,,176,2,nan,TRUE,FALSE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2014,11,TRUE
1818,195,63,95,25,195,United States,Pressure Washing Service,Cleaning,0,0,11,6,10,2,3,0,1,10,23,0,nan,61,43,1,0,0,1.833,1.1,5.5,0.545,0.6,3,0.909,1.667,5,0.182,0.333,0.2,168,25,FALSE,Direct,direct,40,181,25,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,11,FALSE
667,806,2,17,2,2,Other,HVAC,Trade,11,3,534,513,794,800,0,0,0,2,32,1,nan,61,43,2,0,27.27272727,1.041,0.673,0.668,0.961,0.646,0.641,1.487,1.548,0.993,1.498,1.559,1.008,259,2,FALSE,Free Listing,linked_by(capterra.com),,151,3,nan,TRUE,FALSE,FALSE,TRUE,FALSE,61,base_plan_usd,FALSE,2015,2,TRUE
1300,834,324,341,324,392,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,1,23,7,19,5,0,0,11,45,2,nan,54,19,5,3,0,0.043,0.143,0.053,23,3.286,1.211,7,0.304,0.368,19,0.826,2.714,95,22,FALSE,Organic Search,organic(google),,nan,714,nan,FALSE,TRUE,FALSE,TRUE,FALSE,29,base_plan_usd,FALSE,2015,7,FALSE
1970,72,2,2,3,39,United States,Construction & Contracting,Trade,5,3,72,69,86,1,0,15,0,17,27,0,nan,7,3,1,0,60,1.043,0.837,72,0.958,0.802,69,1.194,1.246,86,0.014,0.014,0.012,3,4,FALSE,Direct,direct,10,4,3,nan,FALSE,FALSE,FALSE,FALSE,FALSE,77,monthly_59_basicpro,FALSE,2015,12,TRUE
1092,117,13,33,10,33,United States,Painting,Other,0,0,16,25,15,14,0,0,0,5,14,0,nan,61,35,1,0,0,0.64,1.067,1.143,1.563,1.667,1.786,0.938,0.6,1.071,0.875,0.56,0.933,74,0,FALSE,Organic Search,organic(google),50,101,8,nan,FALSE,TRUE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,8,TRUE
3327,462,189,205,414,nan,Other,Residential Cleaning,Cleaning,8,0,776,224,4,0,1,1,0,11,23,1,5,54,207,2,0,0,3.464,194,0,0.289,56,0,0.005,0.018,0,0,0,0,375,42,FALSE,Organic Search,organic(google),40,nan,nan,nan,FALSE,FALSE,FALSE,FALSE,FALSE,0,annual_39_basicpro,TRUE,2016,8,FALSE
341,134,118,121,102,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,41,44,37,0,1,0,0,8,14,0,nan,61,43,5,4,0,0.932,1.108,0,1.073,1.189,0,0.902,0.841,0,0,0,0,74,75,FALSE,Direct,direct,,nan,75,93,FALSE,TRUE,FALSE,TRUE,FALSE,67,jobber_basic_subscription_39,FALSE,2014,11,FALSE
2969,408,29,4,1,4,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,97,143,145,138,9,3,1,22,29,0,nan,2,40,3,2,50,0.678,0.669,0.703,1.474,0.986,1.036,1.495,1.014,1.051,1.423,0.965,0.952,40,1,FALSE,Referral,linked_by(www.lawnsite.com:80),80,40,7,nan,FALSE,FALSE,FALSE,TRUE,FALSE,48,annual_39_basicpro,TRUE,2016,6,TRUE
1607,195,36,34,26,42,United States,Renovations,Other,1,1,49,15,58,43,2,0,0,9,21,0,nan,52,29,1,0,100,3.267,0.845,1.14,0.306,0.259,0.349,1.184,3.867,1.349,0.878,2.867,0.741,120,1,FALSE,Organic Search,organic(google),70,nan,7,nan,FALSE,TRUE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,9,FALSE
580,497,9,1,9,334,United States,Handyman,Other,327,11,6731,11421,340,23,4,0,1,15,50,5,nan,61,43,4,0,3.363914373,0.589,19.797,292.652,1.697,33.591,496.565,0.051,0.03,14.783,0.003,0.002,0.068,239,2,FALSE,Paid Search,campaign(adwords),,404,186,341,FALSE,TRUE,TRUE,TRUE,FALSE,66,jobber_basic_subscription_39,FALSE,2015,2,FALSE
1116,725,1,2,1,13,Other,Lawn Care & Lawn Maintenance,Green Industry,6,6,542,198,954,95,0,11,0,19,53,0,nan,61,37,7,3,100,2.737,0.568,5.705,0.365,0.208,2.084,1.76,4.818,10.042,0.175,0.48,0.1,48,2,FALSE,Paid Listing,campaign(capterra|capterra_landscape),,64,1,nan,TRUE,TRUE,FALSE,TRUE,FALSE,62,jobber_basic_subscription_39,FALSE,2016,6,TRUE
440,315,208,42,2,228,United States,Residential Cleaning,Cleaning,3,0,12,37,169,3,0,0,0,4,17,0,nan,52,15,9,4,0,0.324,0.071,4,3.083,0.219,12.333,14.083,4.568,56.333,0.25,0.081,0.018,279,3,FALSE,Organic Search,organic(google),,287,3,nan,FALSE,FALSE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,12,TRUE
125,324,28,28,11,28,United States,Construction & Contracting,Trade,4,2,20,25,23,22,3,0,0,5,16,1,10,61,38,2,0,50,0.8,0.87,0.909,1.25,1.087,1.136,1.15,0.92,1.045,1.1,0.88,0.957,38,2,FALSE,Direct,direct,,324,21,nan,FALSE,FALSE,FALSE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2014,10,TRUE
2215,103,1,13,1,30,Canada,Residential Cleaning,Cleaning,6,2,15,16,34,5,3,3,0,7,18,0,nan,50,43,1,0,33.33333333,0.938,0.441,3,1.067,0.471,3.2,2.267,2.125,6.8,0.333,0.313,0.147,61,1,FALSE,Paid Listing,campaign(capterra|capterra_maid_services),80,nan,1,nan,TRUE,FALSE,FALSE,FALSE,FALSE,59,monthly_59_basicpro,FALSE,2016,2,TRUE
1105,220,16,131,25,nan,United States,Electrical Contractor,Trade,6,5,68,322,1,0,3,0,2,11,22,0,nan,32,39,3,0,83.33333333,0.211,68,0,4.735,322,0,0.015,0.003,0,0,0,0,54,12,FALSE,Organic Search,organic(google),50,215,nan,nan,TRUE,FALSE,TRUE,TRUE,FALSE,0,jobber_basic_subscription_39,FALSE,2015,7,FALSE
504,635,0,0,3,0,United States,Handyman,Other,4,2,679,1359,689,153,2,1,2,12,39,0,nan,61,43,2,0,50,0.5,0.985,4.438,2.001,1.972,8.882,1.015,0.507,4.503,0.225,0.113,0.222,104,0,FALSE,Intuit,campaign(intuit_appcenter|try_buy),,167,3,nan,TRUE,TRUE,FALSE,FALSE,FALSE,71,jobber_basic_subscription_39,FALSE,2016,2,TRUE
1180,129,14,24,14,11,Canada,Renovations,Other,1,0,4,31,4,29,10,0,0,18,26,0,nan,50,6,1,0,0,0.129,1,0.138,7.75,7.75,1.069,1,0.129,0.138,7.25,0.935,7.25,24,1,FALSE,Organic Search,organic(google),30,38,21,nan,FALSE,TRUE,TRUE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,6,FALSE
2119,726,2,11,4,532,United States,Residential Cleaning,Cleaning,4,2,178,131,754,2,3,0,0,13,45,0,nan,2,12,4,0,50,1.359,0.236,89,0.736,0.174,65.5,4.236,5.756,377,0.011,0.015,0.003,12,2,FALSE,Direct,direct,,nan,3,nan,FALSE,FALSE,FALSE,TRUE,FALSE,0,jobber_basic_subscription_39,FALSE,2016,2,TRUE
1630,392,144,144,127,281,United States,Lawn Care & Lawn Maintenance,Green Industry,4,3,408,383,425,11,2,0,0,16,35,0,nan,61,43,1,0,75,1.065,0.96,37.091,0.939,0.901,34.818,1.042,1.11,38.636,0.027,0.029,0.026,201,24,FALSE,Paid Listing,campaign(capterra|capterra_landscape),110,123,127,176,TRUE,TRUE,TRUE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2016,2,FALSE
356,1117,32,12,12,15,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,34,196,144,136,3,0,0,6,46,1,nan,61,43,4,3,0,0.173,0.236,0.25,5.765,1.361,1.441,4.235,0.735,1.059,4,0.694,0.944,193,7,FALSE,Organic Search,organic(google),,4,9,261,FALSE,FALSE,FALSE,FALSE,FALSE,29,base_plan_usd,FALSE,2015,2,TRUE
155,219,1,3,2,23,United States,HVAC,Trade,4,1,169,93,146,21,1,0,0,7,17,0,nan,61,43,10,3,25,1.817,1.158,8.048,0.55,0.637,4.429,0.864,1.57,6.952,0.124,0.226,0.144,76,4,TRUE,Paid Listing,campaign(capterra|capterra_field_service_management),,64,1,nan,TRUE,FALSE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,10,TRUE
579,199,0,19,0,4,Other,Residential Cleaning,Cleaning,7,1,140,70,157,16,5,0,1,29,36,1,nan,0,20,2,0,14.28571429,2,0.892,8.75,0.5,0.446,4.375,1.121,2.243,9.813,0.114,0.229,0.102,27,1,FALSE,Direct,direct,70,4,10,nan,FALSE,FALSE,FALSE,TRUE,FALSE,57,jobber_basic_subscription_39,FALSE,2015,1,TRUE
291,247,nan,43,37,43,United States,Residential Cleaning,Cleaning,2,1,0,24,2,1,1,0,1,10,14,0,nan,2,9,1,0,50,0,0,0,0,12,24,0,0.083,2,0,0.042,0.5,9,37,FALSE,Direct,direct,,nan,nan,nan,FALSE,TRUE,TRUE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2014,11,FALSE
2607,205,0,0,1,0,United States,Pest Control,Other,3,2,584,8293,190,150,2,11,0,14,31,1,9,7,35,13,0,66.66666667,0.07,3.074,3.893,14.2,43.647,55.287,0.325,0.023,1.267,0.257,0.018,0.789,35,1,TRUE,Internal,linked_by(getjobber.com),90,21,1,12,TRUE,FALSE,FALSE,TRUE,FALSE,94,monthly_59_basicpro,FALSE,2016,8,TRUE
1967,195,13,24,169,nan,United States,Residential Cleaning,Cleaning,7,7,146,225,30,0,6,1,0,12,24,0,nan,52,30,2,0,100,0.649,4.867,0,1.541,7.5,0,0.205,0.133,0,0,0,0,80,4,FALSE,Organic Search,organic(google),90,125,169,nan,FALSE,TRUE,TRUE,TRUE,FALSE,68,monthly_59,FALSE,2015,12,FALSE
862,541,2,4,4,9,Canada,Residential Cleaning,Cleaning,13,6,892,404,789,27,0,0,2,13,38,1,nan,61,43,3,0,46.15384615,2.208,1.131,33.037,0.453,0.512,14.963,0.885,1.953,29.222,0.03,0.067,0.034,460,4,FALSE,Organic Search,organic(bing),,25,15,nan,TRUE,TRUE,TRUE,TRUE,FALSE,62,jobber_basic_subscription_39,FALSE,2015,9,TRUE
1050,74,15,15,15,15,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,28,31,13,17,1,0,0,6,13,1,nan,2,22,4,3,0,0.903,2.154,1.647,1.107,2.385,1.824,0.464,0.419,0.765,0.607,0.548,1.308,22,15,FALSE,Referral,linked_by(www.lawnsite.com),70,15,15,nan,TRUE,TRUE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,5,FALSE
1667,251,86,34,61,19,United States,Painting,Other,0,0,10,19,8,26,1,0,0,5,18,0,nan,61,42,1,0,0,0.526,1.25,0.385,1.9,2.375,0.731,0.8,0.421,0.308,2.6,1.368,3.25,161,6,FALSE,Paid Search,campaign(adwords),10,nan,34,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,10,TRUE
2591,599,6,8,6,8,United States,Residential Cleaning,Cleaning,12,10,693,248,374,65,0,4,2,17,52,0,6,7,8,4,0,83.33333333,2.794,1.853,10.662,0.358,0.663,3.815,0.54,1.508,5.754,0.094,0.262,0.174,8,2,FALSE,Organic Search,organic(google),110,166,5,5,TRUE,TRUE,TRUE,TRUE,FALSE,103,annual_39,TRUE,2016,6,TRUE
992,507,4,4,4,9,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,210,137,152,15,6,0,0,12,20,1,nan,61,43,1,0,100,1.533,1.382,14,0.652,0.901,9.133,0.724,1.109,10.133,0.071,0.109,0.099,44,1,FALSE,Direct,direct,40,56,4,nan,TRUE,FALSE,TRUE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2015,5,TRUE
1533,223,1,1,1,0,United States,HVAC,Trade,3,3,262,185,256,152,0,0,1,12,27,0,nan,61,38,6,0,100,1.416,1.023,1.724,0.706,0.723,1.217,0.977,1.384,1.684,0.58,0.822,0.594,184,2,FALSE,Organic Search,organic(google),30,28,7,26,TRUE,TRUE,FALSE,TRUE,FALSE,76,jobber_basic_subscription_39,FALSE,2015,9,TRUE
2288,501,0,0,0,2,United States,"Door, Glass, or Blind Installation",Other,2,1,583,1993,622,239,3,9,1,19,45,0,nan,7,0,4,0,50,0.293,0.937,2.439,3.419,3.204,8.339,1.067,0.312,2.603,0.41,0.12,0.384,0,1,FALSE,Organic Search,organic(bing),70,0,0,nan,FALSE,TRUE,TRUE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2016,2,TRUE
532,190,17,17,15,17,Other,Other,Other,1,0,14,17,11,11,0,0,0,4,11,0,nan,61,35,0,0,0,0.824,1.273,1.273,1.214,1.545,1.545,0.786,0.647,1,0.786,0.647,1,118,17,FALSE,Paid Listing,campaign(getapp|get_app),,134,22,nan,FALSE,FALSE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,1,TRUE
2272,265,0,0,170,nan,United States,Residential Cleaning,Cleaning,10,2,913,721,15,0,1,1,0,7,24,0,nan,54,9,1,0,20,1.266,60.867,0,0.79,48.067,0,0.016,0.021,0,0,0,0,46,6,FALSE,Paid Listing,campaign(capterra|capterra_maid_services),100,nan,207,nan,TRUE,FALSE,TRUE,FALSE,FALSE,59,monthly_59,FALSE,2016,2,TRUE
395,165,27,1,4,79,Canada,Pest Control,Other,1,1,21,45,50,4,0,0,0,9,19,0,8,52,5,2,0,100,0.467,0.42,5.25,2.143,0.9,11.25,2.381,1.111,12.5,0.19,0.089,0.08,70,3,FALSE,Organic Search,organic(google),,2,6,nan,TRUE,TRUE,FALSE,TRUE,FALSE,42,jobber_basic_subscription_39,FALSE,2014,11,TRUE
494,317,6,10,6,4,United States,Plumbing,Trade,2,1,508,120,506,13,0,0,0,8,21,0,nan,52,29,1,0,50,4.233,1.004,39.077,0.236,0.237,9.231,0.996,4.217,38.923,0.026,0.108,0.026,165,4,FALSE,Intuit,linked_by(appcenter.intuit.com),,267,6,nan,FALSE,FALSE,TRUE,TRUE,FALSE,57,jobber_basic_subscription_39,FALSE,2014,12,TRUE
707,715,2,1,1,1,United States,Pest Control,Other,3,1,33,30,147,4,4,0,0,5,33,1,9,61,33,1,0,33.33333333,1.1,0.224,8.25,0.909,0.204,7.5,4.455,4.9,36.75,0.121,0.133,0.027,78,2,FALSE,Organic Search,organic(bing),,42,1,nan,TRUE,FALSE,FALSE,TRUE,FALSE,29,base_plan_usd,FALSE,2015,2,TRUE
